央视频道,#genre#
TVB跑马台,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlksAK00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
TVB明珠台,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlvvbmzjhd.flv
TVB千禧经典,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlxvbclassic00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
黄金华剧台,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlTTvbhjhjjjhyl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
美亚电影台(粤语),http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlmeiydyl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
美亚电影台(国语),http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlmeiyadytwl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
东森电影台,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlettvmoviel00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
东森洋片,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlettvwesternl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
龙华偶像,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmllunghuaidol_twnl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
龙华洋片,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmllunghuawesternl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv
好莱坞电影,http://ali.hlspull.yximgs.com/live/1122qunnbshabibscbmlhaolaiwudyl00eqoklhdjhflhflddaagksh-9999546444-884f-52660dfb346liLecbcdncnpfhgkdfghdlivcctv9HDopdeafaiiiisgdbkasdfsbiiiilllll1ll1llllllllll1llllllldfsldfsfjlfjfdsklf4dlkfdfgksfhskfsfddlafakfhajdfsaad.flv



动物星球,http://61.221.215.25:8800/hls/57/index.m3u8

音乐欣赏2,http://61.221.215.25:8800/hls/58/index.m3u8

民视HD,rtmp://f13h.mine.nu/sat/tv051

台视HD,rtmp://f13h.mine.nu/sat/tv071

CTV中视HD,rtmp://f13h.mine.nu/sat/tv091

CTS华视HD,rtmp://f13h.mine.nu/sat/tv111

纬来体育HD,rtmp://f13h.mine.nu/sat/tv721

纬来育乐HD,rtmp://f13h.mine.nu/sat/tv701

纬来日本HD,rtmp://f13h.mine.nu/sat/tv771

EBC东森超视HD,rtmp://f13h.mine.nu/sat/tv331

MoMoTV4K,rtmp://f13h.mine.nu/sat/tv761

ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731

ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741

客家电视,http://tvbox6.com/tv/hakkatv.m3u8

客家频道,http://tvbox6.com/tv/tw9.php?id=1

原住民,http://tvbox6.com/tv/tw9.php?id=2

MOMO,http://tvbox6.com/tv/tw9.php?id=3

民视第一台,http://tvbox6.com/tv/tw9.php?id=4

民视台湾台,http://tvbox6.com/tv/tw9.php?id=5

民视,http://tvbox6.com/tv/tw9.php?id=6

中视,http://tvbox6.com/tv/tw9.php?id=7

华视,http://tvbox6.com/tv/tw9.php?id=8

style,http://tvbox6.com/tv/tw9.php?id=9

亚洲旅游台,http://tvbox6.com/tv/tw9.php?id=10

电影频道,http://tvbox6.com/tv/tw9.php?id=11

nickelodeon,http://tvbox6.com/tv/tw9.php?id=12

博斯高球1,http://tvbox6.com/tv/tw9.php?id=13

博斯运动1,http://tvbox6.com/tv/tw9.php?id=14

博斯无限,http://tvbox6.com/tv/tw9.php?id=15


博斯网球,http://tvbox6.com/tv/tw9.php?id=16

靖洋戏剧台,http://tvbox6.com/tv/tw9.php?id=17

靖洋电影台,http://tvbox6.com/tv/tw9.php?id=18

龙华电影,http://tvbox6.com/tv/tw9.php?id=19

东森新闻台,http://tvbox6.com/tv/tw9.php?id=20

娱乐百分百,http://tvbox6.com/tv/tw9.php?id=21

nickjr,http://tvbox6.com/tv/tw9.php?id=22

TVBS,http://tvbox6.com/tv/tw9.php?id=23

TVBS欢乐台,http://tvbox6.com/tv/tw9.php?id=24

恐怖电影,http://tvbox6.com/tv/tw9.php?id=25

居家频道,http://tvbox6.com/tv/tw9.php?id=26

H历史频道,http://tvbox6.com/tv/tw9.php?id=27

HITS,http://tvbox6.com/tv/tw9.php?id=28

旅游频道,http://tvbox6.com/tv/tw9.php?id=29

CinemaWorld,http://tvbox6.com/tv/tw9.php?id=30

唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8

东森新闻台,https://edge1.laotv.la/live/DongsenMovie/index.m3u8

国兴卫视,mitv://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20

东森电影台,http://tvbox6.com/tv/gdmzyd.php?id=7

番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8

人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8

人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8

人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8

人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8

大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8

大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8

唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8

唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8

華視,rtmp://f13h.mine.nu/sat/tv111

中視,rtmp://f13h.mine.nu/sat/tv091

台視,rtmp://f13h.mine.nu/sat/tv071

民視,rtmp://f13h.mine.nu/sat/tv051

翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4


緯來日本,rtmp://f13h.mine.nu/sat/tv771

緯來育樂,rtmp://f13h.mine.nu/sat/tv701

緯來體育,rtmp://f13h.mine.nu/sat/tv721

东森超视,rtmp://f13h.mine.nu/sat/tv331

MoMo综合,rtmp://f13h.mine.nu/sat/tv761

ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731

ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741

ELEVEN体育3,rtmp://f13h.mine.nu/sat/tv751

TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8

澳门莲花,http://php.jdshipin.com:8880/amlh.php

东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8

寰宇新闻台湾,http://37.27.111.214:8080/live/63/hls.m3u8

TVBS,http://61.221.215.25:8800/hls/9/index.m3u8

三立综合台,http://37.27.111.214:8080/live/31/hls.m3u8

中视,http://37.27.111.214:8080/live/7/hls.m3u8

华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8

亚洲旅游台,http://37.27.111.214:8080/live/10/hls.m3u8

民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8

HITS,http://37.27.111.214:8080/live/28/hls.m3u8

民视第一,http://37.27.111.214:8080/live/4/hls.m3u8

博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8

东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8

国会频道2,http://37.27.111.214:8080/live/104/hls.m3u8

镜新闻,http://37.27.111.214:8080/live/62/hls.m3u8

寰宇新闻台湾,http://37.27.111.214:8080/live/63/hls.m3u8

中视经典,http://37.27.111.214:8080/live/47/hls.m3u8

寰宇财经新闻,http://37.27.111.214:8080/live/65/hls.m3u8

中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8

壹新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8548/.m3u8

八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8

三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8

中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8

AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8

纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8

探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8

八大第一,http://61.221.215.25:8800/hls/55/index.m3u8

动物星球,http://61.221.215.25:8800/hls/57/index.m3u8

八大综合,http://61.221.215.25:8800/hls/56/index.m3u8






















凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
香港台,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8

翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn


凤凰中文,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu001-golive.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv
香港卫视,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu003-golive.flv






千玺台经典,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn

TVBS,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8575/.m3u8
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0&hq
环宇新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8547/.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv



三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
香港,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
CGTN,https://livedoc.cgtn.com/1000d/prog_index.m3u8
澳门澳视,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8
澳门macau,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
好訊息台,https://epg.pw/stream/797529276770285bb5212acd5798702e0db85532c78121a94f600759dec5dabf.m3u8
台视频道,rtmp://220.130.201.73/sat/tv071
民视频道,rtmp://220.130.201.73/sat/tv051
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来日本,rtmp://220.130.201.73/sat/tv771
东森超视,rtmp://220.130.201.73/sat/tv331
民视频道,rtmp://f13h.mine.nu/sat/tv051
台视频道,rtmp://f13h.mine.nu/sat/tv071
中视频道,rtmp://f13h.mine.nu/sat/tv091
華視频道,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

无线新闻2,http://live.cooltv.top/tv/tvb.php?id=0

凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰中文,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226317/index.m3u8
星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.156:2193
星光综合,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
RHKRHK31,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=31
RHKRHK32,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=32
RHKRHK36,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=33
RHK34,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=36
RHK35,http://cdn.1678520.xyz/tvbts/tvbts2.1.php?id=35










凤凰中文,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu001-golive.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukruupu002-golive.flv







凤凰香港,https://vdse.bdstatic.com//21684152dde6c7c43bcb74f4ec44cf76.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-03-14T18%3A00%3A38Z%2F-1%2Fhost%2Fe3fa4e39b578e1ea6a3570ace8d7bb350e84bef4f5150e572039613c5bd931a0









星河台,http://ali.hlspull.yximgs.com/live/i660qunnbshabibscbmlTTvbxhhhhhhp.flv

翡翠台,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn


翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn

翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4 
翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
无线新闻,http://live.cooltv.top/tv/tvb.php?id=2&hq
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8


星空卫视,http://119.129.173.161:8081/hls/18/index.m3u8
星空卫视,http://192.144.216.117:57890/hls/startv.m3u8#http://183.234.34.236:8923/live1125.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8

新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u
好消息,https://epg.pw/stream/797529276770285bb5212acd5798702e0db85532c78121a94f600759dec5dabf.m3u8

澳视澳门台,http://119.129.173.161:8081/hls/73/index.m3u8
澳亚卫视台,http://119.129.173.161:8081/hls/22/index.m3u8



TVB经典台,http://159.75.251.107/php1/yy.php?id=1382736886



TVBS,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8575/.m3u8
民视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
环宇新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8547/.m3u8






中天新闻,http://v.189910.xyz:8900/live.m3u8?c=8
AMC电影频道,http://61.221.215.25:8800/hls/43/index.m3u8
TVBS　NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
音乐欣赏1,http://61.221.215.25:8800/hls/49/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK WORLD,http://61.221.215.25:8800/hls/51/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
NHK,http://61.221.215.25:8800/hls/51/index.m3u8
Discovery探索频道,http://61.221.215.25:8800/hls/1/index.m3u8
音乐欣赏2,http://61.221.215.25:8800/hls/58/index.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv




台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8#http://tvbox6.icu/tv/ttvnews.m3u8


民视综艺,http://37.27.111.214:8080/live/67/hls.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/ftv-reality/index.m3u8

民视新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8504/.m3u8






龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8
龙华戏剧,http://37.27.111.214:8080/live/41/hls.m3u8
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
中天新闻,http://37.27.111.214:8080/live/7/hls.m3u8
博斯高球,http://37.27.111.214:8080/live/13/hls.m3u8#http://tvbox6.icu/tv/tw9.php?id=13
博斯运动,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj#http://stream.appwuhan.com/2tzb/sd/live.m3u8
电影台,http://37.27.111.214:8080/live/94/hls.m3u8#http://61.221.215.25:8800/hls/43/index.m3u8
莲花台,http://php.jdshipin.com:8880/amlh.php#http://37.27.111.214:8080/live/109/hls.m3u8#http://37.27.111.214:8080/live/110/hls.m3u8#http://37.27.111.214:8080/live/111/hls.m3u8
台视新闻台,https://live.wcetv.com/hls/master-ttvnews.m3u8
生命电视台,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
FOX体育台,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8#http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7323/index.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8#https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
唯心电视台WXTV,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8#http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8#http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8

番薯卫星电视,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
SMART知识台,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn19





星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv

民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
MOMO综合,rtmp://f13h.mine.nu/sat/tv761
东森超视,rtmp://f13h.mine.nu/sat/tv331
伟来体育,rtmp://f13h.mine.nu/sat/tv721
伟来日本,rtmp://f13h.mine.nu/sat/tv771
伟来育乐,rtmp://f13h.mine.nu/sat/tv701
伟来体育,rtmp://f13h.mine.nu/sat/tv721
伟来来育乐,rtmp://f13h.mine.nu/sat/tv701
伟来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo综合,rtmp://f13h.mine.nu/sat/tv761


中视新闻,rtmp://220.130.201.73/sat/tv091
华视新闻,rtmp://220.130.201.73/sat/tv111
台视新闻,rtmp://220.130.201.73/sat/tv071
民视新闻,rtmp://220.130.201.73/sat/tv051
伟来体育,rtmp://220.130.201.73/sat/tv721
伟来育乐,rtmp://220.130.201.73/sat/tv701
伟来日本,rtmp://220.130.201.73/sat/tv771
东森超视,rtmp://220.130.201.73/sat/tv331


ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741

纬来日本备,https://bsex.serv00.net/Smart.php?id=videolandjapan
纬来体育备,https://bsex.serv00.net/Smart.php?id=videolandsport








番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8







欧洲华文教育,http://hatu-video.oss-cn-hangzhou.aliyuncs.com/live-stream/20111114W.m3u8
欧洲华文8套,https://livefr.cgtn.com/1000f/prog_index.m3u8

TVBS,P2p://generationnexxxt.com:19806/5459e179cc3b4ea49e5b6ed6a4f298c9
TVBS精台,P2p://generationnexxxt.com:19806/2089afbec2474359add275658522922f


亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8

澳亚,http://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php


FASHIONTV,https://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
娱乐新闻,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8


星空,http://wouu.net:9977/udp/239.93.0.156:2193
星空,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
星空,http://n1.jimgo.win:4022/udp/239.93.1.10:2193





港台电视33,http://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台电视34,http://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
港台电视35,http://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8


番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w1823419144.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8








香港電台34,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
香港電台34,https://livedoc.cgtn.com/1000d/prog_index.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w316626141.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000




海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8

香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8

亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
 

CGNTV1,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV2,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV3,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV4,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGNTV5,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV6,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV7,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV8,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV9,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGNTV10,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV11,https://livedoc.cgtn.com/500d/prog_index.m3u8

中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8






CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8




http://livetv.skycf.eu.org/live.m3u8?c=3

人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8

新加坡,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8

韩.EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩.EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8



[港•澳•台快速],#genre#

凤凰中文,http://8.137.59.151:3000/laoshu1.php?key=66&id=1
凤凰资讯,http://8.137.59.151:3000/laoshu1.php?key=66&id=2
